ID,Tweet,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
2017-En-40971,@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW,1,0,0,0,1,0,0,0
2017-En-40853,@xOffWithMyHeadx They've officially said all the episodes left (so future 12 and despair 11 and 12) will be delayed.,1,0,1,0,0,0,0,0
2017-En-11113,@SINice Damn..  Lol..  Maybe it is for the best though..  Her brother might still be lookin for revenge 馃槀,1,0,0,0,1,0,0,0
2017-En-11473,"@SaraLuvvXXX : Whaaaat?!? Oh hell no. I was jealous because you got paid to fuck, but this is a whole new level.  #love #conflicted馃槵",1,0,1,0,0,0,0,0
2017-En-11188,some of the casuals tweets that Vic has faved are making me gag ,0,0,1,0,1,1,0,0
2017-En-30334,@doctorofinfo I was just introducing a little levity to the convo. Yep!,0,1,0,0,1,0,0,0
2017-En-11286,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,1,0,1,0,0,1,0,0
2017-En-30319,Watch this amazing live.ly broadcast by @huntermcaseyy  #musically,0,0,0,0,1,0,0,0
2017-En-30968,Keep smiling :),0,0,0,0,1,0,0,0
2017-En-40045,Well my evaluation came back and i am minimally effective. Student test scores on the PARCC sunk my eval. it's time for me to quit teaching,0,0,0,0,0,1,0,0
2017-En-10101,"The majority of people irritate the fuck out of me, cba with people ahahah",1,0,1,0,0,0,0,0
2017-En-20892,@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible,0,0,1,0,0,0,0,0
2017-En-31407,No doubt.... #smiling ...the best #medicine 馃槉馃槉馃槉,0,0,0,0,1,0,0,0
2017-En-21790,@HotRodArchie @qadkins79 I have noticed since #HillarysHeath has become an issue the left is going full panic mode. #NTAC,0,0,1,1,0,0,0,0
2017-En-22016,okay false alarm it's working again,0,1,0,0,0,0,1,0
2017-En-21875,Omg I actually thought she was going to jump.  #SouthPark20 #southpark,0,1,0,1,1,0,1,0
2017-En-20453,Men cannot even handle the suspicion of a horn farless 馃槱,1,0,1,0,0,1,0,0
2017-En-40824,On bedrest since I got out of the hospital. U find in unopened beer.. what do I do. Pour that shit out! No alcohol at all for me #sober,0,0,0,0,0,1,0,0
2017-En-11042,ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....,1,1,1,0,0,1,0,0
2017-En-30222,@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways,0,0,0,0,1,0,0,0
2017-En-30497,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,0,0,0,0,0,0,0,1
2017-En-40278,"stg I been in pine bluff all morning and to piss me off even more, my damn shoes came in as a size 4!!!!!! I KNOW I SAID 6馃檮馃檮馃檮馃檮 FML",1,0,1,0,0,1,0,0
2017-En-21223,T5ylw ansh a79l shy 7lw mn wayed nas fe whatsapp,0,0,0,0,0,0,0,0
2017-En-31228,@LBC_Charlotte just watched you on the great wall #hilarious 馃槅,0,0,0,0,1,0,0,0
2017-En-21794,Ffs dreadful defending,1,0,1,0,0,1,0,0
2017-En-11236,"Everything I see of American police training seems calculated to trample human dignity, inflame outrage, and escalate confrontations.",1,0,1,0,0,0,0,0
2017-En-31415,@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his #smile,0,0,0,0,1,0,0,0
2017-En-30288,Thank you @twitter for the balloons today.  #goodday #48,0,0,0,0,1,0,0,0
2017-En-21128,When you make a great tasting shake and no words can describe it!馃槂馃憣馃徎 #shake #herbalifenutrition #tastesogood #nowords,0,0,0,0,1,0,0,0
2017-En-10069,I lost a couple niggas I want revenge so put me in coach,1,0,1,0,0,1,0,0
2017-En-40913,John and his 'magic box' #lost,1,0,1,0,0,1,0,0
2017-En-31416,@msdhoni #dhoni bcoz of is calmness nd match winning  finishers nd a proud #miltirian #dad#husband nd wonderful humanbeing nd his ,0,0,0,0,1,0,0,1
2017-En-10779,I need a 馃嵄sushi date馃崣 @AnzalduaG 馃崫an olive guarded date馃 @lexiereid369 and a 馃憡馃徏Rockys date馃崟 ,0,1,0,0,1,0,0,1
2017-En-41353,Nobody wants a grouch but DONT move to SD if you want to be a rapper. #serious,1,0,0,0,0,1,0,0
2017-En-10270,@nytopinion  The point of voting for Trump to push all the pieces off the board game like an angry toddler? Wreck everything for everybody?,1,0,1,0,0,0,0,0
2017-En-11005,@twojacksdetail @bluelivesmtr Very rare an officer just shoots without regard. They don't want that on their conscience. #incite ,1,0,0,0,0,0,0,0
2017-En-31100,"@SeveChambers i'm elated, thank you for your help! can i apply to be verified?",0,0,0,0,1,0,0,0
2017-En-31290,"WHY TF DO BROKE BOYS KEEP TRYNA FIND GF's? GET UR FUCKIN $$$ RIGHT B4 I SMACK YO BITCHASS, she deserves 2be happy &amp; u don't deserve that ass",1,0,0,0,0,0,0,0
2017-En-20131,@AldiToHarrods I'm still too nervous to try it. I need to man up and give it ago.,0,0,0,1,0,0,0,0
2017-En-31404,"@BreezyWeekes hey breezy, you wanna give me some of that coffee you posted on your snap?? please",0,1,0,0,1,0,0,0
2017-En-20045,@p4pictures it would be great but what if the card crashes 馃槺. It's happened to me twice #nightmare,0,1,0,1,0,1,0,0
2017-En-21522,There is nothing like being in the shower when the power goes out 馃槼 #creepy ,0,0,1,1,0,1,0,0
2017-En-31267,"- blood and mucus and he chokes and has to swallow, mirth cut too short. 'Wrong answer.' It takes some awkward movements - @PersuasiveFuck",1,0,1,0,0,0,0,0
2017-En-31606,"@elevens_eggos_ 'El?' He turned around to her, smiling before hugging her gently.",0,1,0,0,1,0,0,0
2017-En-40689,"Back to forest drama -\nfrom my #Forest #music - series, 2016\n#nature #dark #art #photography #Finland",0,0,0,0,1,0,0,0
2017-En-30983,"I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.",0,0,0,0,1,0,0,0
2017-En-20820,@EE your a joke I pay for data when I'm in Spain and you then text and say I've used up all my data #terrible service,1,0,1,0,0,0,0,0
2017-En-41143,"@MHChat if we don't understand how to express our emotions to others, may lead to sadness / loneliness &amp; neg impact on long term mh #MHChat",0,0,0,0,0,1,0,0
2017-En-40870,Refuse to let myself get discouraged.,0,0,0,0,1,0,0,1
2017-En-31553,Howling with laughter at 鈥淲ELL DONE BEZZA!鈥?#bakeoff #GBBO,0,0,0,0,1,0,0,0
2017-En-30853,@GameGrumps THANK YOU SO MUCH FOR COMING TO DETROIT I'm going to sob joyful rainbows now brb,0,0,0,0,1,0,0,1
2017-En-30920,Watch this amazing live.ly broadcast by @kelli.peterson #lively #musically.   Come WATCH,0,0,0,0,1,0,1,0
2017-En-21993,@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 馃檹馃徎 ,0,0,0,1,0,1,0,0
2017-En-40277,@JlKelly1 @FJ_Berry I've got #teampaella presents on their way for you and Fi but I don't think they'll arrive by Saturday sadly!! ;),0,0,0,0,0,1,0,0
2017-En-11181,Defination of a best friends..!!! \n\na person who opens his mouth just to #insult yu..!! :D :D :D,1,0,1,0,1,0,0,0
2017-En-30532,"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.",0,0,0,0,0,0,0,0
2017-En-11296,The side effects of #fighting and #disrespect.. comes #ignoring the person and show you #don'tcare at all!! #sweet #revenge.,1,0,1,0,0,0,0,0
2017-En-20361,onus is on Pakistan' : @MEAIndia after #Uri #terror attack,1,0,1,1,0,1,0,0
2017-En-40939,Now I'm going to sulk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch,1,1,0,0,0,1,0,0
2017-En-20749,"Big up @dj_argue, did I miss phantom dread syndrome by @GenesisElijah? dudes sick.",1,0,1,0,0,1,0,0
2017-En-10495,#welfarereform should not be a 'model' for #snap.,0,0,1,0,0,1,0,0
2017-En-21856,"@makemytripcare but what I am doing is in my control, #AvoidMMT , you guys are ",1,0,1,0,0,0,0,0
2017-En-31286,"Haven't yet read why Dutch drivers are so happy, but here's my theory: because they could quit driving and still have great transpo options.",0,0,0,0,1,0,0,0
2017-En-41417,"I truly feel like science has the ability to make a milk out of anything ... cashew milk, hemp milk, pine nut milk, dandelion milk",0,1,0,0,0,0,1,0
2017-En-10375,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #馃槀馃槀,1,0,1,0,0,0,0,0
2017-En-40332,Regret for the things we did can be tempered by time; it is regret for the things we did not do that is inconsolable.  Sydney J. Harris,0,0,0,0,0,1,0,0
2017-En-31312,@davidplotz @Commentary She writes with sort of the same playful cynicism that you do! :),0,1,0,0,0,0,0,0
2017-En-30923,So happy I live in NYC! See you tomorrow .....@SamHeughan @Barbour,0,0,0,0,1,0,0,0
2017-En-20143,"# ISIS REFERENCES SCRUBBED?  Federal complaint against suspect in NYC, NJ bombings appears to omit terror names in bloody journ...  #news",1,1,1,0,0,0,0,0
2017-En-40754,Free live music in DC tonight!  #blues with #MoonshineSociety at @thehamiltondc in the Loft starting at 10:30pm @FreeinDCBlog @WTOPFreebies,0,1,0,0,1,0,0,0
2017-En-10791,ESPN just assumed I wanted their free magazines ,1,0,1,0,0,0,0,0
2017-En-21471,"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",0,0,0,0,1,1,0,0
2017-En-21652,@maddie_truex just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet,1,1,1,0,0,1,0,0
2017-En-21991,I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack,0,0,0,1,1,0,0,0
2017-En-21274,@chelsysayshi @Adweek touch茅! I'll start paying more attention and test this 馃暤馃徎鈥嶁檧锔?#AdweekChat,0,0,0,0,1,0,0,0
2017-En-40020,@Ashleyavitia_ don't leave me #sad,0,0,0,0,0,1,0,0
2017-En-41323,Honestly don't know why I'm so unhappy most of the time. I just want it all to stop :(   #itnevergoes,0,0,0,1,0,1,0,0
2017-En-30858,"It's #HobbitDay! \nHobbit's give gifts on their birthdays, so I'm sharing the gift of #glee today! Find something that makes you happy!",0,0,0,0,1,0,0,0
2017-En-10326,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo",1,0,0,0,0,0,0,0
2017-En-30212,The neighbor dancing in the Clayton Homes commercial is me. #hilarious,0,0,0,0,1,0,1,0
2017-En-10515,@OstinOng YUUUHH 馃檮馃槶 plus clin ep and prevmed ugghhh hahaha ,0,0,0,0,1,0,0,0
2017-En-11234,@russbully Ended up paying 75p for half a tube of smarties. Don't even get the pleasure of popping the plastic lid off either #outrage,1,0,1,0,0,0,0,0
2017-En-41063,Rooney = whipping boy. #mufc ,0,0,0,0,1,0,0,0
2017-En-40077,@CTV_PowerPlay @lraitt Horrid disease! My maternal grandmother and each of her sisters suffered from this affliction. It's hard on all.,0,0,1,1,0,1,0,0
2017-En-20969,"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam ",1,0,1,0,0,1,0,0
2017-En-22069,Side chick's be trying to fuck u like your going to forget about your wife when your done. ,1,0,1,0,0,0,0,0
2017-En-10351,@TillTheEndMMVI I accidetly dumped boiling water my myself 馃槴,1,0,1,0,0,1,0,0
2017-En-10716,Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness,0,0,0,0,0,0,0,0
2017-En-40779,@PottzGaming hmu need players for lans next year. DM me. Need serious players. Im under org,0,0,0,0,0,0,0,0
2017-En-21525,What's up Cowboys? ,0,0,0,0,0,0,0,0
2017-En-41090,Don't get too close it's dark inside 馃尗馃寠,0,1,0,1,0,1,0,0
2017-En-10707,@l1ght__eyes u tried boiling em takes years too,0,0,0,0,0,1,0,0
2017-En-40125,I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,0,0,0,0,1,1,0,0
2017-En-21807,Loving @challengesophie @TEDx talk #challenge #fear #map #inspiration #stayunstoppable,0,0,0,1,0,0,0,0
2017-En-40355,We want to help you with your #depression. Give our office a call to learn how #TMS may be the treatment you've been waiting for!,0,1,0,0,0,1,0,0
2017-En-21351,@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice,1,0,1,0,0,1,0,0
2017-En-30217,@liamch88 yeah! :) playing well #optimism,0,0,0,0,1,0,0,0
2017-En-11378,How hard is it to get in touch with @bt_uk! One simple question I can't find answer to on website and 1 hour waiting for online chat ,1,0,1,0,0,0,0,0
2017-En-20382,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. 馃槙 #insomnia  #notfair,0,0,1,0,0,1,0,0
2017-En-10041,@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! #fuming,1,0,1,0,0,0,0,0
2017-En-40833,@Barcabhoy1 Of course not. Didn't sink his studs into a knee like Forrester,0,1,1,0,0,0,0,0
2017-En-10841,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. ",0,1,0,0,0,0,0,0
2017-En-21829,@priorJoan @MizQue \nActually pretty typical of trump supporters\nThis kid learned birtherism in school\nThat's horrific,1,0,1,1,0,1,0,0
2017-En-30749,f breezy,0,0,0,0,0,0,0,0
2017-En-30263,Peter is aesthetically pleasing to look at,0,0,0,0,1,0,0,0
2017-En-11144,"@MagicAndFangs 'Just by getting lost! I don't want to see you in my eyes!' Hungary huffed and crossed her arms, looking away angrily.",1,0,0,0,0,0,0,0
2017-En-41213,"Only God knows why things happen, sometimes it's just hard to understand. #sad #prayingforyou",0,0,0,0,0,1,0,0
2017-En-10154,@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming,1,0,1,0,0,0,0,0
2017-En-20005,@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,0,0,0,1,0,1,0,0
2017-En-31492,@mywrldsbl I can be your wolf if you want. Hihi~ #breezy,0,0,0,0,1,0,0,0
2017-En-11402,@HotpointUK 'customer service ' beyond appalling. Faulty dryer replacement breaks within wks no parts for 3 wks. Engineers no show. #fuming,1,0,1,0,0,1,0,0
2017-En-41110,"ffs as if tate thought wind in the willows was a serious play, can't wait to see him play a singing badger 馃槱馃槀",0,1,0,0,1,0,0,0
2017-En-21732,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife,0,0,0,0,0,0,1,0
2017-En-40016,We can't even grieve over one black body before another one pops up due to pig brutality,1,0,1,0,0,1,0,0
2017-En-41283,"@ChrisWarcraft species cf. Don Jr. refugees/Skittles.know he likes his snacks,but even @gop frown on talking about eating humans #lizardscum",1,0,1,0,0,1,0,0
2017-En-10148,@cineworld 'Congratulations your Free 1 month has been activated' Then charges 拢34.80 the same month. Absolutely furious 馃槨,1,0,1,0,0,0,0,0
2017-En-21888,"If a cop is going to pull a gun on you for no reason at all and threaten you, you should be able to merk his ass and walk away.",1,0,1,0,0,0,0,0
2017-En-41455,@macmacm43 jeezus God ,0,0,0,0,1,0,0,0
2017-En-30204,the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me,0,0,0,0,1,0,0,0
2017-En-10369,I need some to help with my anger,1,0,0,0,0,0,0,0
2017-En-22222,Just got done watching Jeepers Creepers it was epic #horror #horrormoviesarebest #movies #movie #horrorfilm 馃幀馃摻馃幀,0,0,0,1,1,0,0,0
2017-En-21999,Tho we haven't talked Jeff but the news is so sad and shocking. R.I.P Jeffrey,0,0,0,0,0,1,0,0
2017-En-30035,second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering,0,0,0,0,1,0,0,0
2017-En-31430,"Look at us, smiling in the photograph鈾?You can see the secrets behind the fake smiles鈾?(*銉幌夈兓*) (漏FACT銆宎 fact of life銆?",0,0,0,0,1,0,0,0
2017-En-41395,It's been 5 weeks and I still go through depression smh,0,0,0,0,0,1,0,0
2017-En-40064,We have left #Maine. #sadness,0,0,0,0,0,1,0,0
2017-En-40300,"@marksandspencer Where has your 50% grapefruit squash gone,not been able to get for weeks #unhappy",0,0,1,0,0,1,0,0
